service_provider,technology,download/upload,speed,signal_strength,state,Month,Year
JIO,4G,download,9883,-100,Rajasthan,July,2019
JIO,4G,download,11652,-108,Rajasthan,July,2019
JIO,4G,download,4557,-78,Rajasthan,July,2019
JIO,4G,download,44958,-59,Rajasthan,July,2019
JIO,4G,download,19470,-104,Rajasthan,July,2019
JIO,4G,download,647,-90,Rajasthan,July,2019
JIO,4G,download,57131,-71,Rajasthan,July,2019
JIO,4G,download,7184,-83,Rajasthan,July,2019
JIO,4G,download,67890,-70,Rajasthan,July,2019
JIO,4G,download,4415,-103,Rajasthan,July,2019
JIO,4G,download,906,-110,Rajasthan,July,2019
JIO,4G,download,67568,-71,Rajasthan,July,2019
JIO,4G,download,849,-93,Rajasthan,July,2019
JIO,4G,download,3978,-82,Rajasthan,July,2019
JIO,4G,download,717,-98,Rajasthan,July,2019
JIO,4G,download,1513,-104,Rajasthan,July,2019
JIO,4G,download,1074,-80,Rajasthan,July,2019
JIO,4G,download,2611,-107,Rajasthan,July,2019
JIO,4G,download,1131,-78,Rajasthan,July,2019
JIO,4G,download,18,-100,Rajasthan,July,2019
JIO,4G,download,11106,-106,Rajasthan,July,2019
JIO,4G,download,1833,-106,Rajasthan,July,2019
JIO,4G,download,1836,-105,Rajasthan,July,2019
JIO,4G,download,116,-112,Rajasthan,July,2019
JIO,4G,download,8465,-90.37386018,Rajasthan,July,2019
JIO,4G,download,2859,-94,Rajasthan,July,2019
JIO,4G,download,15300,-107,Rajasthan,July,2019
JIO,4G,download,2014,-84,Rajasthan,July,2019
JIO,4G,download,3872,-87,Rajasthan,July,2019
JIO,4G,download,2759,-112,Rajasthan,July,2019
JIO,4G,download,67786,-72,Rajasthan,July,2019
JIO,4G,download,643,-98,Rajasthan,July,2019
JIO,4G,download,3576,-108,Rajasthan,July,2019
JIO,4G,download,1199,-90.37386018,Rajasthan,July,2019
JIO,4G,download,1648,-92,Rajasthan,July,2019
JIO,4G,download,160,-93,Rajasthan,July,2019
JIO,4G,download,34349,-97,Rajasthan,July,2019
JIO,4G,download,489,-90,Rajasthan,July,2019
JIO,4G,download,5402,-78,Rajasthan,July,2019
JIO,4G,download,6,-85,Rajasthan,July,2019
JIO,4G,download,1424,-101,Rajasthan,July,2019
JIO,4G,download,3954,-103,Rajasthan,July,2019
JIO,4G,download,374,-109,Rajasthan,July,2019
JIO,4G,download,2567,-100,Rajasthan,July,2019
JIO,4G,download,39,-110,Rajasthan,July,2019
JIO,4G,download,5799,-89,Rajasthan,July,2019
JIO,4G,download,587,-77,Rajasthan,July,2019
JIO,4G,download,585,-110,Rajasthan,July,2019
JIO,4G,download,671,-102,Rajasthan,July,2019
JIO,4G,download,397,-110,Rajasthan,July,2019
JIO,4G,download,1865,-81,Rajasthan,July,2019
JIO,4G,download,3623,-92,Rajasthan,July,2019
JIO,4G,download,1555,-83,Rajasthan,July,2019
JIO,4G,download,3861,-102,Rajasthan,July,2019
JIO,4G,download,4352,-105,Rajasthan,July,2019
JIO,4G,download,9252,-101,Rajasthan,July,2019
JIO,4G,download,56205,-60,Rajasthan,July,2019
JIO,4G,download,995,-90.37386018,Rajasthan,July,2019
JIO,4G,download,2616,-100,Rajasthan,July,2019
JIO,4G,download,40039,-65,Rajasthan,July,2019
JIO,4G,download,3777,-97,Rajasthan,July,2019
JIO,4G,download,4595,-90.37386018,Rajasthan,July,2019
JIO,4G,download,1151,-99,Rajasthan,July,2019
JIO,4G,download,1525,-90.37386018,Rajasthan,July,2019
JIO,4G,download,1260,-88,Rajasthan,July,2019
JIO,4G,download,13968,-95,Rajasthan,July,2019
JIO,4G,download,1143,-97,Rajasthan,July,2019
JIO,4G,download,67891,-71,Rajasthan,July,2019
JIO,4G,download,864,-77,Rajasthan,July,2019
JIO,4G,download,20172,-81,Rajasthan,July,2019
JIO,4G,download,648,-104,Rajasthan,July,2019
JIO,4G,download,11983,-90.37386018,Rajasthan,July,2019
JIO,4G,download,29889,-73,Rajasthan,July,2019
JIO,4G,download,922,-90.37386018,Rajasthan,July,2019
JIO,4G,download,432,-99,Rajasthan,July,2019
JIO,4G,download,10823,-103,Rajasthan,July,2019
JIO,4G,download,982,-95,Rajasthan,July,2019
JIO,4G,download,1898,-91,Rajasthan,July,2019
JIO,4G,download,3047,-90.37386018,Rajasthan,July,2019
JIO,4G,download,276,-88,Rajasthan,July,2019
JIO,4G,download,4083,-103,Rajasthan,July,2019
JIO,4G,download,502,-90.37386018,Rajasthan,July,2019
JIO,4G,download,1846,-71,Rajasthan,July,2019
JIO,4G,download,305,-105,Rajasthan,July,2019
JIO,4G,download,27906,-87,Rajasthan,July,2019
JIO,4G,download,68089,-72,Rajasthan,July,2019
JIO,4G,download,13869,-96,Rajasthan,July,2019
JIO,4G,download,1422,-110,Rajasthan,July,2019
JIO,4G,download,2114,-107,Rajasthan,July,2019
JIO,4G,download,308,-85,Rajasthan,July,2019
JIO,4G,download,11212,-102,Rajasthan,July,2019
JIO,4G,download,1906,-108,Rajasthan,July,2019
JIO,4G,download,1219,-97,Rajasthan,July,2019
JIO,4G,download,2173,-79,Rajasthan,July,2019
JIO,4G,download,3430,-102,Rajasthan,July,2019
JIO,4G,download,66276,-63,Rajasthan,July,2019
JIO,4G,download,740,-102,Rajasthan,July,2019
JIO,4G,download,39983,-65,Rajasthan,July,2019
JIO,4G,download,705,-93,Rajasthan,July,2019
JIO,4G,download,143,-77,Rajasthan,July,2019
JIO,4G,download,1755,-90.37386018,Rajasthan,July,2019
JIO,4G,download,5172,-104,Rajasthan,July,2019
JIO,4G,download,3024,-89,Rajasthan,July,2019
JIO,4G,download,20566,-76,Rajasthan,July,2019
JIO,4G,download,9608,-91,Rajasthan,July,2019
JIO,4G,upload,6477,-94,Rajasthan,July,2019
JIO,4G,upload,10586,-81,Rajasthan,July,2019
JIO,4G,upload,1414,-98,Rajasthan,July,2019
JIO,4G,upload,108,-109,Rajasthan,July,2019
JIO,4G,upload,11158,-68,Rajasthan,July,2019
JIO,4G,upload,1964,-96,Rajasthan,July,2019
JIO,4G,upload,5612,-86,Rajasthan,July,2019
JIO,4G,upload,41,-78,Rajasthan,July,2019
JIO,4G,upload,66,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,900,-99,Rajasthan,July,2019
JIO,4G,upload,737,-104,Rajasthan,July,2019
JIO,4G,upload,6181,-63,Rajasthan,July,2019
JIO,4G,upload,3583,-73,Rajasthan,July,2019
JIO,4G,upload,1848,-93,Rajasthan,July,2019
JIO,4G,upload,198,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,2010,-86,Rajasthan,July,2019
JIO,4G,upload,1607,-95,Rajasthan,July,2019
JIO,4G,upload,162,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,228,-100,Rajasthan,July,2019
JIO,4G,upload,13519,-92,Rajasthan,July,2019
JIO,4G,upload,6974,-63,Rajasthan,July,2019
JIO,4G,upload,10041,-87,Rajasthan,July,2019
JIO,4G,upload,49,-107,Rajasthan,July,2019
JIO,4G,upload,7544,-71,Rajasthan,July,2019
JIO,4G,upload,298,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,8708,-70,Rajasthan,July,2019
JIO,4G,upload,8818,-62,Rajasthan,July,2019
JIO,4G,upload,16595,-90,Rajasthan,July,2019
JIO,4G,upload,1872,-103,Rajasthan,July,2019
JIO,4G,upload,9893,-77,Rajasthan,July,2019
JIO,4G,upload,368,-72,Rajasthan,July,2019
JIO,4G,upload,1109,-101,Rajasthan,July,2019
JIO,4G,upload,3328,-84,Rajasthan,July,2019
JIO,4G,upload,4178,-86,Rajasthan,July,2019
JIO,4G,upload,10701,-80,Rajasthan,July,2019
JIO,4G,upload,14130,-52,Rajasthan,July,2019
JIO,4G,upload,100,-86,Rajasthan,July,2019
JIO,4G,upload,608,-105,Rajasthan,July,2019
JIO,4G,upload,8720,-63,Rajasthan,July,2019
JIO,4G,upload,4502,-91,Rajasthan,July,2019
JIO,4G,upload,5057,-96,Rajasthan,July,2019
JIO,4G,upload,94,-109,Rajasthan,July,2019
JIO,4G,upload,85,-108,Rajasthan,July,2019
JIO,4G,upload,25283,-73,Rajasthan,July,2019
JIO,4G,upload,9494,-72,Rajasthan,July,2019
JIO,4G,upload,11456,-84,Rajasthan,July,2019
JIO,4G,upload,414,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,1034,-98,Rajasthan,July,2019
JIO,4G,upload,8231,-76,Rajasthan,July,2019
JIO,4G,upload,8264,-56,Rajasthan,July,2019
JIO,4G,upload,5579,-65,Rajasthan,July,2019
JIO,4G,upload,5183,-73,Rajasthan,July,2019
JIO,4G,upload,14613,-81,Rajasthan,July,2019
JIO,4G,upload,2975,-86,Rajasthan,July,2019
JIO,4G,upload,2953,-77,Rajasthan,July,2019
JIO,4G,upload,2293,-90,Rajasthan,July,2019
JIO,4G,upload,52,-97,Rajasthan,July,2019
JIO,4G,upload,53,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,4567,-102,Rajasthan,July,2019
JIO,4G,upload,2981,-83,Rajasthan,July,2019
JIO,4G,upload,220,-98,Rajasthan,July,2019
JIO,4G,upload,17216,-88,Rajasthan,July,2019
JIO,4G,upload,5633,-87,Rajasthan,July,2019
JIO,4G,upload,8474,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,1004,-84,Rajasthan,July,2019
JIO,4G,upload,5595,-92,Rajasthan,July,2019
JIO,4G,upload,1320,-77,Rajasthan,July,2019
JIO,4G,upload,4281,-88,Rajasthan,July,2019
JIO,4G,upload,2896,-102,Rajasthan,July,2019
JIO,4G,upload,13761,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,3325,-97,Rajasthan,July,2019
JIO,4G,upload,3192,-86,Rajasthan,July,2019
JIO,4G,upload,23599,-85,Rajasthan,July,2019
JIO,4G,upload,790,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,6038,-81,Rajasthan,July,2019
JIO,4G,upload,299,-101,Rajasthan,July,2019
JIO,4G,upload,24,-85,Rajasthan,July,2019
JIO,4G,upload,10084,-55,Rajasthan,July,2019
JIO,4G,upload,361,-99,Rajasthan,July,2019
JIO,4G,upload,8498,-86,Rajasthan,July,2019
JIO,4G,upload,2797,-98,Rajasthan,July,2019
JIO,4G,upload,8813,-72,Rajasthan,July,2019
JIO,4G,upload,3812,-84,Rajasthan,July,2019
JIO,4G,upload,17426,-90,Rajasthan,July,2019
JIO,4G,upload,3852,-100,Rajasthan,July,2019
JIO,4G,upload,4502,-90,Rajasthan,July,2019
JIO,4G,upload,17470,-72,Rajasthan,July,2019
JIO,4G,upload,3558,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,3196,-104,Rajasthan,July,2019
JIO,4G,upload,2366,-100,Rajasthan,July,2019
JIO,4G,upload,2710,-85,Rajasthan,July,2019
JIO,4G,upload,3631,-82,Rajasthan,July,2019
JIO,4G,upload,1508,-98,Rajasthan,July,2019
JIO,4G,upload,2762,-104,Rajasthan,July,2019
JIO,4G,upload,5071,-100,Rajasthan,July,2019
JIO,4G,upload,9445,-64,Rajasthan,July,2019
JIO,4G,upload,2785,-107,Rajasthan,July,2019
JIO,4G,upload,507,-76,Rajasthan,July,2019
JIO,4G,upload,1740,-101,Rajasthan,July,2019
JIO,4G,upload,4325,-97,Rajasthan,July,2019
JIO,4G,upload,11690,-60,Rajasthan,July,2019
JIO,4G,upload,10946,-83,Rajasthan,July,2019
JIO,4G,upload,3271,-93,Rajasthan,July,2019
JIO,4G,upload,58,-98,Rajasthan,July,2019
JIO,4G,upload,1538,-105,Rajasthan,July,2019
JIO,4G,upload,6966,-61,Rajasthan,July,2019
JIO,4G,upload,7401,-53,Rajasthan,July,2019
JIO,4G,upload,1653,-104,Rajasthan,July,2019
JIO,4G,upload,1890,-98,Rajasthan,July,2019
JIO,4G,upload,8738,-64,Rajasthan,July,2019
JIO,4G,upload,461,-75,Rajasthan,July,2019
JIO,4G,upload,299,-109,Rajasthan,July,2019
JIO,4G,upload,481,-98,Rajasthan,July,2019
JIO,4G,upload,2718,-111,Rajasthan,July,2019
JIO,4G,upload,19871,-87,Rajasthan,July,2019
JIO,4G,upload,341,-86,Rajasthan,July,2019
JIO,4G,upload,289,-97,Rajasthan,July,2019
JIO,4G,upload,1517,-83,Rajasthan,July,2019
JIO,4G,upload,4478,-103,Rajasthan,July,2019
JIO,4G,upload,8639,-62,Rajasthan,July,2019
JIO,4G,upload,4674,-90,Rajasthan,July,2019
JIO,4G,upload,9384,-81,Rajasthan,July,2019
JIO,4G,upload,580,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,32,-100,Rajasthan,July,2019
JIO,4G,upload,405,-107,Rajasthan,July,2019
JIO,4G,upload,14998,-86,Rajasthan,July,2019
JIO,4G,upload,3735,-77,Rajasthan,July,2019
JIO,4G,upload,2146,-92,Rajasthan,July,2019
JIO,4G,upload,493,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,373,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,4262,-100,Rajasthan,July,2019
JIO,4G,upload,157,-90,Rajasthan,July,2019
JIO,4G,upload,558,-104,Rajasthan,July,2019
JIO,4G,upload,396,-90,Rajasthan,July,2019
JIO,4G,upload,8819,-71,Rajasthan,July,2019
JIO,4G,upload,2518,-86,Rajasthan,July,2019
JIO,4G,upload,5837,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,105,-104,Rajasthan,July,2019
JIO,4G,upload,5582,-71,Rajasthan,July,2019
JIO,4G,upload,580,-82,Rajasthan,July,2019
JIO,4G,upload,1908,-94,Rajasthan,July,2019
JIO,4G,upload,8775,-85,Rajasthan,July,2019
JIO,4G,upload,12566,-89,Rajasthan,July,2019
JIO,4G,upload,77,-97,Rajasthan,July,2019
JIO,4G,upload,6728,-73,Rajasthan,July,2019
JIO,4G,upload,329,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,108,-95,Rajasthan,July,2019
JIO,4G,upload,8109,-63,Rajasthan,July,2019
JIO,4G,upload,4598,-90,Rajasthan,July,2019
JIO,4G,upload,2288,-106,Rajasthan,July,2019
JIO,4G,upload,2784,-86,Rajasthan,July,2019
JIO,4G,upload,4041,-75,Rajasthan,July,2019
JIO,4G,upload,3043,-103,Rajasthan,July,2019
JIO,4G,upload,364,-112,Rajasthan,July,2019
JIO,4G,upload,94,-84,Rajasthan,July,2019
JIO,4G,upload,199,-91,Rajasthan,July,2019
JIO,4G,upload,7811,-70,Rajasthan,July,2019
JIO,4G,upload,2363,-106,Rajasthan,July,2019
JIO,4G,upload,1175,-100,Rajasthan,July,2019
JIO,4G,upload,2159,-102,Rajasthan,July,2019
JIO,4G,upload,499,-112,Rajasthan,July,2019
JIO,4G,upload,4241,-89,Rajasthan,July,2019
JIO,4G,upload,12788,-76,Rajasthan,July,2019
JIO,4G,upload,1366,-103,Rajasthan,July,2019
JIO,4G,upload,5435,-86,Rajasthan,July,2019
JIO,4G,upload,1802,-91,Rajasthan,July,2019
JIO,4G,upload,8643,-63,Rajasthan,July,2019
JIO,4G,upload,2995,-92,Rajasthan,July,2019
JIO,4G,upload,8199,-79,Rajasthan,July,2019
JIO,4G,upload,27088,-61,Rajasthan,July,2019
JIO,4G,upload,1277,-100,Rajasthan,July,2019
JIO,4G,upload,3029,-81,Rajasthan,July,2019
JIO,4G,upload,6501,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,990,-96,Rajasthan,July,2019
JIO,4G,upload,5071,-73,Rajasthan,July,2019
JIO,4G,upload,261,-102,Rajasthan,July,2019
JIO,4G,upload,661,-100,Rajasthan,July,2019
JIO,4G,upload,4495,-99,Rajasthan,July,2019
JIO,4G,upload,1584,-68,Rajasthan,July,2019
JIO,4G,upload,2568,-99,Rajasthan,July,2019
JIO,4G,upload,7902,-53,Rajasthan,July,2019
JIO,4G,upload,4003,-72,Rajasthan,July,2019
JIO,4G,upload,4860,-76,Rajasthan,July,2019
JIO,4G,upload,7467,-66,Rajasthan,July,2019
JIO,4G,upload,3430,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,15108,-91,Rajasthan,July,2019
JIO,4G,upload,12949,-89,Rajasthan,July,2019
JIO,4G,upload,3950,-97,Rajasthan,July,2019
JIO,4G,upload,4785,-101,Rajasthan,July,2019
JIO,4G,upload,506,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,2772,-97,Rajasthan,July,2019
JIO,4G,upload,135,-108,Rajasthan,July,2019
JIO,4G,upload,2597,-95,Rajasthan,July,2019
JIO,4G,upload,13432,-77,Rajasthan,July,2019
JIO,4G,upload,3762,-103,Rajasthan,July,2019
JIO,4G,upload,2514,-104,Rajasthan,July,2019
JIO,4G,upload,8711,-64,Rajasthan,July,2019
JIO,4G,upload,6369,-75,Rajasthan,July,2019
JIO,4G,upload,1635,-99,Rajasthan,July,2019
JIO,4G,upload,1909,-107,Rajasthan,July,2019
JIO,4G,upload,108,-100,Rajasthan,July,2019
JIO,4G,upload,823,-90,Rajasthan,July,2019
JIO,4G,upload,8836,-94,Rajasthan,July,2019
JIO,4G,upload,9934,-77,Rajasthan,July,2019
JIO,4G,upload,14272,-78,Rajasthan,July,2019
JIO,4G,upload,984,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,10222,-101,Rajasthan,July,2019
JIO,4G,upload,9145,-95,Rajasthan,July,2019
JIO,4G,upload,21872,-88,Rajasthan,July,2019
JIO,4G,upload,37,-110,Rajasthan,July,2019
JIO,4G,upload,8730,-63,Rajasthan,July,2019
JIO,4G,upload,3187,-96,Rajasthan,July,2019
JIO,4G,upload,123,-103,Rajasthan,July,2019
JIO,4G,upload,15997,-87,Rajasthan,July,2019
JIO,4G,upload,2019,-99,Rajasthan,July,2019
JIO,4G,upload,11204,-75,Rajasthan,July,2019
JIO,4G,upload,4592,-105,Rajasthan,July,2019
JIO,4G,upload,461,-91,Rajasthan,July,2019
JIO,4G,upload,717,-105,Rajasthan,July,2019
JIO,4G,upload,641,-110,Rajasthan,July,2019
JIO,4G,upload,879,-100,Rajasthan,July,2019
JIO,4G,upload,113,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,8804,-80,Rajasthan,July,2019
JIO,4G,upload,588,-92,Rajasthan,July,2019
JIO,4G,upload,32,-104,Rajasthan,July,2019
JIO,4G,upload,633,-107,Rajasthan,July,2019
JIO,4G,upload,2289,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,119,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,1613,-108,Rajasthan,July,2019
JIO,4G,upload,1575,-104,Rajasthan,July,2019
JIO,4G,upload,8703,-71,Rajasthan,July,2019
JIO,4G,upload,1279,-110,Rajasthan,July,2019
JIO,4G,upload,1144,-106,Rajasthan,July,2019
JIO,4G,upload,40,-103,Rajasthan,July,2019
JIO,4G,upload,5873,-91,Rajasthan,July,2019
JIO,4G,upload,65,-102,Rajasthan,July,2019
JIO,4G,upload,8150,-74,Rajasthan,July,2019
JIO,4G,upload,8663,-76,Rajasthan,July,2019
JIO,4G,upload,579,-87,Rajasthan,July,2019
JIO,4G,upload,8657,-53,Rajasthan,July,2019
JIO,4G,upload,14455,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,1957,-106,Rajasthan,July,2019
JIO,4G,upload,2401,-103,Rajasthan,July,2019
JIO,4G,upload,6048,-85,Rajasthan,July,2019
JIO,4G,upload,116,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,2530,-102,Rajasthan,July,2019
JIO,4G,upload,2634,-101,Rajasthan,July,2019
JIO,4G,upload,1258,-99,Rajasthan,July,2019
JIO,4G,upload,4911,-98,Rajasthan,July,2019
JIO,4G,upload,499,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,613,-112,Rajasthan,July,2019
JIO,4G,upload,1669,-107,Rajasthan,July,2019
JIO,4G,upload,1867,-84,Rajasthan,July,2019
JIO,4G,upload,4119,-92,Rajasthan,July,2019
JIO,4G,upload,7876,-87,Rajasthan,July,2019
JIO,4G,upload,1701,-105,Rajasthan,July,2019
JIO,4G,upload,6930,-80,Rajasthan,July,2019
JIO,4G,upload,3304,-83,Rajasthan,July,2019
JIO,4G,upload,3965,-99,Rajasthan,July,2019
JIO,4G,upload,5421,-105,Rajasthan,July,2019
JIO,4G,upload,1327,-87,Rajasthan,July,2019
JIO,4G,upload,374,-101,Rajasthan,July,2019
JIO,4G,upload,3327,-98,Rajasthan,July,2019
JIO,4G,upload,5034,-89,Rajasthan,July,2019
JIO,4G,upload,7146,-66,Rajasthan,July,2019
JIO,4G,upload,8659,-61,Rajasthan,July,2019
JIO,4G,upload,2334,-90,Rajasthan,July,2019
JIO,4G,upload,8070,-72,Rajasthan,July,2019
JIO,4G,upload,4686,-96,Rajasthan,July,2019
JIO,4G,upload,1554,-100,Rajasthan,July,2019
JIO,4G,upload,1164,-109,Rajasthan,July,2019
JIO,4G,upload,8782,-64,Rajasthan,July,2019
JIO,4G,upload,27,-111,Rajasthan,July,2019
JIO,4G,upload,11094,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,816,-107,Rajasthan,July,2019
JIO,4G,upload,1123,-107,Rajasthan,July,2019
JIO,4G,upload,457,-104,Rajasthan,July,2019
JIO,4G,upload,643,-103,Rajasthan,July,2019
JIO,4G,upload,1879,-103,Rajasthan,July,2019
JIO,4G,upload,4675,-89,Rajasthan,July,2019
JIO,4G,upload,2822,-100,Rajasthan,July,2019
JIO,4G,upload,67,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,277,-101,Rajasthan,July,2019
JIO,4G,upload,1595,-98,Rajasthan,July,2019
JIO,4G,upload,5404,-65,Rajasthan,July,2019
JIO,4G,upload,2750,-81,Rajasthan,July,2019
JIO,4G,upload,12297,-71,Rajasthan,July,2019
JIO,4G,upload,9020,-84,Rajasthan,July,2019
JIO,4G,upload,245,-107,Rajasthan,July,2019
JIO,4G,upload,11463,-52,Rajasthan,July,2019
JIO,4G,upload,570,-109,Rajasthan,July,2019
JIO,4G,upload,2057,-90,Rajasthan,July,2019
JIO,4G,upload,520,-112,Rajasthan,July,2019
JIO,4G,upload,3268,-61,Rajasthan,July,2019
JIO,4G,upload,69,-107,Rajasthan,July,2019
JIO,4G,upload,2146,-100,Rajasthan,July,2019
JIO,4G,upload,35,-110,Rajasthan,July,2019
JIO,4G,upload,12616,-85,Rajasthan,July,2019
JIO,4G,upload,7483,-54,Rajasthan,July,2019
JIO,4G,upload,565,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,14900,-83,Rajasthan,July,2019
JIO,4G,upload,3947,-102,Rajasthan,July,2019
JIO,4G,upload,8169,-61,Rajasthan,July,2019
JIO,4G,upload,14789,-80,Rajasthan,July,2019
JIO,4G,upload,8305,-96,Rajasthan,July,2019
JIO,4G,upload,5374,-103,Rajasthan,July,2019
JIO,4G,upload,438,-102,Rajasthan,July,2019
JIO,4G,upload,2855,-100,Rajasthan,July,2019
JIO,4G,upload,221,-101,Rajasthan,July,2019
JIO,4G,upload,2602,-103,Rajasthan,July,2019
JIO,4G,upload,2259,-97,Rajasthan,July,2019
JIO,4G,upload,939,-99,Rajasthan,July,2019
JIO,4G,upload,5368,-95,Rajasthan,July,2019
JIO,4G,upload,351,-95,Rajasthan,July,2019
JIO,4G,upload,4922,-95,Rajasthan,July,2019
JIO,4G,upload,16914,-68,Rajasthan,July,2019
JIO,4G,upload,65,-75,Rajasthan,July,2019
JIO,4G,upload,9104,-92,Rajasthan,July,2019
JIO,4G,upload,58,-104,Rajasthan,July,2019
JIO,4G,upload,1568,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,5201,-76,Rajasthan,July,2019
JIO,4G,upload,9885,-65,Rajasthan,July,2019
JIO,4G,upload,4928,-92,Rajasthan,July,2019
JIO,4G,upload,146,-104,Rajasthan,July,2019
JIO,4G,upload,371,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,4246,-74,Rajasthan,July,2019
JIO,4G,upload,436,-100,Rajasthan,July,2019
JIO,4G,upload,4112,-92,Rajasthan,July,2019
JIO,4G,upload,74,-109,Rajasthan,July,2019
JIO,4G,upload,707,-100,Rajasthan,July,2019
JIO,4G,upload,14501,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,36,-98,Rajasthan,July,2019
JIO,4G,upload,7048,-57,Rajasthan,July,2019
JIO,4G,upload,29,-108,Rajasthan,July,2019
JIO,4G,upload,2506,-101,Rajasthan,July,2019
JIO,4G,upload,480,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,8837,-55,Rajasthan,July,2019
JIO,4G,upload,2637,-103,Rajasthan,July,2019
JIO,4G,upload,386,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,2654,-107,Rajasthan,July,2019
JIO,4G,upload,21521,-78,Rajasthan,July,2019
JIO,4G,upload,2145,-99,Rajasthan,July,2019
JIO,4G,upload,14408,-83,Rajasthan,July,2019
JIO,4G,upload,356,-78,Rajasthan,July,2019
JIO,4G,upload,10703,-103,Rajasthan,July,2019
JIO,4G,upload,483,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,73,-107,Rajasthan,July,2019
JIO,4G,upload,2328,-95,Rajasthan,July,2019
JIO,4G,upload,11361,-75,Rajasthan,July,2019
JIO,4G,upload,6719,-91,Rajasthan,July,2019
JIO,4G,upload,9844,-91,Rajasthan,July,2019
JIO,4G,upload,3403,-84,Rajasthan,July,2019
JIO,4G,upload,13582,-67,Rajasthan,July,2019
JIO,4G,upload,115,-89.52083333,Rajasthan,July,2019
JIO,4G,upload,1193,-85,Rajasthan,July,2019
JIO,4G,upload,434,-106,Rajasthan,July,2019
JIO,4G,upload,1510,-108,Rajasthan,July,2019
JIO,4G,upload,15424,-84,Rajasthan,July,2019
JIO,4G,upload,6191,-73,Rajasthan,July,2019
JIO,4G,upload,8737,-64,Rajasthan,July,2019
JIO,4G,upload,11878,-77,Rajasthan,July,2019
JIO,4G,upload,1426,-103,Rajasthan,July,2019
JIO,4G,upload,554,-106,Rajasthan,July,2019
JIO,4G,upload,13107,-93,Rajasthan,July,2019
JIO,4G,upload,5556,-72,Rajasthan,July,2019
JIO,4G,upload,430,-92,Rajasthan,July,2019
JIO,4G,upload,1253,-102,Rajasthan,July,2019
JIO,4G,upload,690,-103,Rajasthan,July,2019
JIO,4G,upload,849,-101,Rajasthan,July,2019
JIO,4G,upload,1985,-100,Rajasthan,July,2019
JIO,4G,upload,219,-108,Rajasthan,July,2019
AIRTEL,4G,download,285,-98,Rajasthan,July,2019
AIRTEL,4G,download,10178,-93.58064516,Rajasthan,July,2019
AIRTEL,4G,download,14223,-99,Rajasthan,July,2019
AIRTEL,4G,download,3204,-107,Rajasthan,July,2019
AIRTEL,4G,download,3533,-80,Rajasthan,July,2019
AIRTEL,4G,download,14961,-98,Rajasthan,July,2019
AIRTEL,4G,download,3947,-92,Rajasthan,July,2019
AIRTEL,4G,download,7447,-108,Rajasthan,July,2019
AIRTEL,4G,download,3879,-90,Rajasthan,July,2019
AIRTEL,4G,download,14242,-107,Rajasthan,July,2019
AIRTEL,4G,download,1864,-99,Rajasthan,July,2019
AIRTEL,4G,download,300,-93.58064516,Rajasthan,July,2019
AIRTEL,4G,download,19583,-76,Rajasthan,July,2019
AIRTEL,4G,download,11965,-82,Rajasthan,July,2019
AIRTEL,4G,download,8074,-91,Rajasthan,July,2019
AIRTEL,4G,download,2413,-89,Rajasthan,July,2019
AIRTEL,4G,download,1806,-77,Rajasthan,July,2019
AIRTEL,4G,download,15316,-98,Rajasthan,July,2019
AIRTEL,4G,download,6317,-101,Rajasthan,July,2019
AIRTEL,4G,download,8549,-97,Rajasthan,July,2019
AIRTEL,4G,download,55425,-78,Rajasthan,July,2019
AIRTEL,4G,download,1072,-110,Rajasthan,July,2019
AIRTEL,4G,download,12549,-90,Rajasthan,July,2019
