service_provider,technology,download/upload,speed,signal_strength,state,Month,Year
JIO,4G,download,1430,-98,West Bengal,March,2019
JIO,4G,download,311,-95,West Bengal,March,2019
JIO,4G,download,29969,-103,West Bengal,March,2019
JIO,4G,download,1098,-79,West Bengal,March,2019
JIO,4G,download,8028,-102,West Bengal,March,2019
JIO,4G,download,12614,-85,West Bengal,March,2019
JIO,4G,download,9262,-88,West Bengal,March,2019
JIO,4G,download,198,-99,West Bengal,March,2019
JIO,4G,download,25072,-97,West Bengal,March,2019
JIO,4G,download,149,-94,West Bengal,March,2019
JIO,4G,download,1950,-106,West Bengal,March,2019
JIO,4G,download,945,-92.19245283,West Bengal,March,2019
JIO,4G,download,1048,-98,West Bengal,March,2019
JIO,4G,download,24186,-94,West Bengal,March,2019
JIO,4G,download,12698,-94,West Bengal,March,2019
JIO,4G,download,796,-100,West Bengal,March,2019
JIO,4G,download,296,-101,West Bengal,March,2019
JIO,4G,download,143,-92.19245283,West Bengal,March,2019
JIO,4G,download,857,-88,West Bengal,March,2019
JIO,4G,download,1891,-100,West Bengal,March,2019
JIO,4G,download,836,-92.19245283,West Bengal,March,2019
JIO,4G,download,1528,-92.19245283,West Bengal,March,2019
JIO,4G,download,758,-92.19245283,West Bengal,March,2019
JIO,4G,download,2792,-92.19245283,West Bengal,March,2019
JIO,4G,download,7399,-95,West Bengal,March,2019
JIO,4G,download,1112,-105,West Bengal,March,2019
JIO,4G,download,5183,-92.19245283,West Bengal,March,2019
JIO,4G,download,4869,-103,West Bengal,March,2019
JIO,4G,download,11278,-111,West Bengal,March,2019
JIO,4G,download,68036,-60,West Bengal,March,2019
JIO,4G,download,160,-111,West Bengal,March,2019
JIO,4G,download,2543,-108,West Bengal,March,2019
JIO,4G,download,208,-89,West Bengal,March,2019
JIO,4G,download,387,-102,West Bengal,March,2019
JIO,4G,download,440,-88,West Bengal,March,2019
JIO,4G,download,460,-88,West Bengal,March,2019
JIO,4G,download,2255,-76,West Bengal,March,2019
JIO,4G,download,806,-104,West Bengal,March,2019
JIO,4G,download,2198,-102,West Bengal,March,2019
JIO,4G,download,3371,-100,West Bengal,March,2019
JIO,4G,download,557,-86,West Bengal,March,2019
JIO,4G,download,6471,-111,West Bengal,March,2019
JIO,4G,download,32875,-92.19245283,West Bengal,March,2019
JIO,4G,download,43465,-68,West Bengal,March,2019
JIO,4G,download,10432,-83,West Bengal,March,2019
JIO,4G,download,386,-93,West Bengal,March,2019
JIO,4G,download,2369,-92.19245283,West Bengal,March,2019
JIO,4G,download,5046,-94,West Bengal,March,2019
JIO,4G,download,44772,-66,West Bengal,March,2019
JIO,4G,download,14863,-94,West Bengal,March,2019
JIO,4G,download,12318,-101,West Bengal,March,2019
JIO,4G,download,6843,-83,West Bengal,March,2019
JIO,4G,download,4780,-103,West Bengal,March,2019
JIO,4G,download,16753,-101,West Bengal,March,2019
JIO,4G,download,8241,-92.19245283,West Bengal,March,2019
JIO,4G,download,15117,-71,West Bengal,March,2019
JIO,4G,download,67717,-50,West Bengal,March,2019
JIO,4G,download,14,-105,West Bengal,March,2019
JIO,4G,download,303,-84,West Bengal,March,2019
JIO,4G,download,2672,-100,West Bengal,March,2019
JIO,4G,download,28242,-68,West Bengal,March,2019
JIO,4G,download,176,-92.19245283,West Bengal,March,2019
JIO,4G,download,41463,-61,West Bengal,March,2019
JIO,4G,download,2354,-103,West Bengal,March,2019
JIO,4G,download,4580,-97,West Bengal,March,2019
JIO,4G,download,2775,-104,West Bengal,March,2019
JIO,4G,download,457,-94,West Bengal,March,2019
JIO,4G,download,1491,-93,West Bengal,March,2019
JIO,4G,download,2255,-84,West Bengal,March,2019
JIO,4G,download,2240,-103,West Bengal,March,2019
JIO,4G,download,6190,-109,West Bengal,March,2019
JIO,4G,download,29999,-56,West Bengal,March,2019
JIO,4G,download,891,-110,West Bengal,March,2019
JIO,4G,download,578,-92.19245283,West Bengal,March,2019
JIO,4G,download,3500,-92,West Bengal,March,2019
JIO,4G,download,18979,-58,West Bengal,March,2019
JIO,4G,download,34249,-68,West Bengal,March,2019
JIO,4G,download,202,-92.19245283,West Bengal,March,2019
JIO,4G,download,13049,-92,West Bengal,March,2019
JIO,4G,download,3055,-104,West Bengal,March,2019
JIO,4G,download,1062,-109,West Bengal,March,2019
JIO,4G,download,4164,-81,West Bengal,March,2019
JIO,4G,download,69,-83,West Bengal,March,2019
JIO,4G,download,22892,-74,West Bengal,March,2019
JIO,4G,download,1407,-104,West Bengal,March,2019
JIO,4G,download,67378,-58,West Bengal,March,2019
JIO,4G,download,1280,-83,West Bengal,March,2019
JIO,4G,upload,279,-106,West Bengal,March,2019
JIO,4G,upload,6105,-68,West Bengal,March,2019
JIO,4G,upload,483,-99,West Bengal,March,2019
JIO,4G,upload,3160,-93,West Bengal,March,2019
JIO,4G,upload,8408,-68,West Bengal,March,2019
JIO,4G,upload,6121,-91,West Bengal,March,2019
JIO,4G,upload,2983,-92,West Bengal,March,2019
JIO,4G,upload,385,-104,West Bengal,March,2019
JIO,4G,upload,7819,-82,West Bengal,March,2019
JIO,4G,upload,7139,-58,West Bengal,March,2019
JIO,4G,upload,79,-91.50740741,West Bengal,March,2019
JIO,4G,upload,715,-108,West Bengal,March,2019
JIO,4G,upload,359,-104,West Bengal,March,2019
JIO,4G,upload,2250,-102,West Bengal,March,2019
JIO,4G,upload,1532,-112,West Bengal,March,2019
JIO,4G,upload,3838,-96,West Bengal,March,2019
JIO,4G,upload,78,-91.50740741,West Bengal,March,2019
JIO,4G,upload,148,-106,West Bengal,March,2019
JIO,4G,upload,22,-109,West Bengal,March,2019
JIO,4G,upload,6574,-83,West Bengal,March,2019
JIO,4G,upload,1596,-89,West Bengal,March,2019
JIO,4G,upload,924,-107,West Bengal,March,2019
JIO,4G,upload,71,-98,West Bengal,March,2019
JIO,4G,upload,468,-97,West Bengal,March,2019
JIO,4G,upload,2328,-101,West Bengal,March,2019
JIO,4G,upload,2478,-99,West Bengal,March,2019
JIO,4G,upload,8014,-91.50740741,West Bengal,March,2019
JIO,4G,upload,1881,-89,West Bengal,March,2019
JIO,4G,upload,9046,-66,West Bengal,March,2019
JIO,4G,upload,56,-88,West Bengal,March,2019
JIO,4G,upload,3132,-102,West Bengal,March,2019
JIO,4G,upload,1217,-81,West Bengal,March,2019
JIO,4G,upload,277,-109,West Bengal,March,2019
JIO,4G,upload,23,-110,West Bengal,March,2019
JIO,4G,upload,79,-93,West Bengal,March,2019
JIO,4G,upload,92,-88,West Bengal,March,2019
JIO,4G,upload,14919,-70,West Bengal,March,2019
JIO,4G,upload,406,-108,West Bengal,March,2019
JIO,4G,upload,4605,-102,West Bengal,March,2019
JIO,4G,upload,1665,-88,West Bengal,March,2019
JIO,4G,upload,8441,-60,West Bengal,March,2019
JIO,4G,upload,8749,-66,West Bengal,March,2019
JIO,4G,upload,14268,-76,West Bengal,March,2019
JIO,4G,upload,7566,-65,West Bengal,March,2019
JIO,4G,upload,2512,-78,West Bengal,March,2019
JIO,4G,upload,118,-91.50740741,West Bengal,March,2019
JIO,4G,upload,457,-105,West Bengal,March,2019
JIO,4G,upload,3694,-108,West Bengal,March,2019
JIO,4G,upload,2230,-86,West Bengal,March,2019
JIO,4G,upload,10802,-79,West Bengal,March,2019
JIO,4G,upload,400,-91.50740741,West Bengal,March,2019
JIO,4G,upload,1441,-96,West Bengal,March,2019
JIO,4G,upload,1633,-106,West Bengal,March,2019
JIO,4G,upload,1288,-91.50740741,West Bengal,March,2019
JIO,4G,upload,222,-91.50740741,West Bengal,March,2019
JIO,4G,upload,4037,-77,West Bengal,March,2019
JIO,4G,upload,9009,-67,West Bengal,March,2019
JIO,4G,upload,17684,-85,West Bengal,March,2019
JIO,4G,upload,8072,-68,West Bengal,March,2019
JIO,4G,upload,2461,-93,West Bengal,March,2019
JIO,4G,upload,97,-91.50740741,West Bengal,March,2019
JIO,4G,upload,968,-93,West Bengal,March,2019
JIO,4G,upload,65,-91,West Bengal,March,2019
JIO,4G,upload,7470,-84,West Bengal,March,2019
JIO,4G,upload,1438,-97,West Bengal,March,2019
JIO,4G,upload,1806,-97,West Bengal,March,2019
JIO,4G,upload,1523,-100,West Bengal,March,2019
JIO,4G,upload,1481,-101,West Bengal,March,2019
JIO,4G,upload,1744,-102,West Bengal,March,2019
JIO,4G,upload,761,-106,West Bengal,March,2019
JIO,4G,upload,999,-91,West Bengal,March,2019
JIO,4G,upload,243,-67,West Bengal,March,2019
JIO,4G,upload,1970,-101,West Bengal,March,2019
JIO,4G,upload,636,-109,West Bengal,March,2019
JIO,4G,upload,1487,-92,West Bengal,March,2019
JIO,4G,upload,431,-88,West Bengal,March,2019
JIO,4G,upload,2914,-82,West Bengal,March,2019
JIO,4G,upload,7862,-89,West Bengal,March,2019
JIO,4G,upload,312,-91.50740741,West Bengal,March,2019
JIO,4G,upload,3796,-88,West Bengal,March,2019
JIO,4G,upload,3779,-100,West Bengal,March,2019
JIO,4G,upload,7196,-66,West Bengal,March,2019
JIO,4G,upload,2617,-91.50740741,West Bengal,March,2019
JIO,4G,upload,37,-91.50740741,West Bengal,March,2019
JIO,4G,upload,660,-103,West Bengal,March,2019
JIO,4G,upload,851,-109,West Bengal,March,2019
JIO,4G,upload,82,-91.50740741,West Bengal,March,2019
JIO,4G,upload,323,-98,West Bengal,March,2019
JIO,4G,upload,3020,-70,West Bengal,March,2019
JIO,4G,upload,897,-100,West Bengal,March,2019
JIO,4G,upload,4339,-65,West Bengal,March,2019
JIO,4G,upload,7463,-70,West Bengal,March,2019
JIO,4G,upload,270,-90,West Bengal,March,2019
JIO,4G,upload,1770,-108,West Bengal,March,2019
JIO,4G,upload,3908,-111,West Bengal,March,2019
JIO,4G,upload,272,-91.50740741,West Bengal,March,2019
JIO,4G,upload,858,-109,West Bengal,March,2019
JIO,4G,upload,980,-89,West Bengal,March,2019
JIO,4G,upload,67,-91.50740741,West Bengal,March,2019
JIO,4G,upload,2386,-106,West Bengal,March,2019
JIO,4G,upload,9976,-100,West Bengal,March,2019
JIO,4G,upload,1926,-101,West Bengal,March,2019
JIO,4G,upload,2342,-84,West Bengal,March,2019
JIO,4G,upload,8837,-66,West Bengal,March,2019
JIO,4G,upload,2859,-95,West Bengal,March,2019
JIO,4G,upload,674,-110,West Bengal,March,2019
JIO,4G,upload,17759,-91.50740741,West Bengal,March,2019
JIO,4G,upload,497,-95,West Bengal,March,2019
JIO,4G,upload,8783,-66,West Bengal,March,2019
JIO,4G,upload,320,-85,West Bengal,March,2019
JIO,4G,upload,50,-109,West Bengal,March,2019
JIO,4G,upload,10458,-63,West Bengal,March,2019
JIO,4G,upload,12731,-103,West Bengal,March,2019
JIO,4G,upload,8843,-61,West Bengal,March,2019
JIO,4G,upload,438,-111,West Bengal,March,2019
JIO,4G,upload,1169,-98,West Bengal,March,2019
JIO,4G,upload,10520,-92,West Bengal,March,2019
JIO,4G,upload,2882,-96,West Bengal,March,2019
JIO,4G,upload,536,-112,West Bengal,March,2019
JIO,4G,upload,1325,-101,West Bengal,March,2019
JIO,4G,upload,214,-111,West Bengal,March,2019
JIO,4G,upload,1507,-76,West Bengal,March,2019
JIO,4G,upload,49,-112,West Bengal,March,2019
JIO,4G,upload,8857,-68,West Bengal,March,2019
JIO,4G,upload,88,-107,West Bengal,March,2019
JIO,4G,upload,9581,-58,West Bengal,March,2019
JIO,4G,upload,1669,-106,West Bengal,March,2019
JIO,4G,upload,26,-91.50740741,West Bengal,March,2019
JIO,4G,upload,2803,-91.50740741,West Bengal,March,2019
JIO,4G,upload,2023,-87,West Bengal,March,2019
JIO,4G,upload,3,-91.50740741,West Bengal,March,2019
JIO,4G,upload,8784,-66,West Bengal,March,2019
JIO,4G,upload,543,-93,West Bengal,March,2019
JIO,4G,upload,488,-110,West Bengal,March,2019
JIO,4G,upload,1603,-107,West Bengal,March,2019
JIO,4G,upload,719,-109,West Bengal,March,2019
JIO,4G,upload,19092,-84,West Bengal,March,2019
JIO,4G,upload,8862,-66,West Bengal,March,2019
JIO,4G,upload,162,-91.50740741,West Bengal,March,2019
JIO,4G,upload,128,-79,West Bengal,March,2019
JIO,4G,upload,3377,-95,West Bengal,March,2019
JIO,4G,upload,507,-100,West Bengal,March,2019
JIO,4G,upload,8143,-94,West Bengal,March,2019
JIO,4G,upload,10793,-98,West Bengal,March,2019
JIO,4G,upload,690,-99,West Bengal,March,2019
JIO,4G,upload,991,-91.50740741,West Bengal,March,2019
JIO,4G,upload,50,-111,West Bengal,March,2019
JIO,4G,upload,1090,-105,West Bengal,March,2019
JIO,4G,upload,1862,-98,West Bengal,March,2019
JIO,4G,upload,1514,-91.50740741,West Bengal,March,2019
JIO,4G,upload,4773,-88,West Bengal,March,2019
JIO,4G,upload,1331,-89,West Bengal,March,2019
JIO,4G,upload,861,-111,West Bengal,March,2019
JIO,4G,upload,1363,-110,West Bengal,March,2019
JIO,4G,upload,15122,-84,West Bengal,March,2019
JIO,4G,upload,1886,-105,West Bengal,March,2019
JIO,4G,upload,297,-110,West Bengal,March,2019
JIO,4G,upload,15277,-76,West Bengal,March,2019
JIO,4G,upload,1186,-106,West Bengal,March,2019
JIO,4G,upload,637,-90,West Bengal,March,2019
JIO,4G,upload,678,-91.50740741,West Bengal,March,2019
JIO,4G,upload,683,-104,West Bengal,March,2019
JIO,4G,upload,8408,-63,West Bengal,March,2019
JIO,4G,upload,7,-88,West Bengal,March,2019
JIO,4G,upload,159,-105,West Bengal,March,2019
JIO,4G,upload,672,-112,West Bengal,March,2019
JIO,4G,upload,1146,-90,West Bengal,March,2019
JIO,4G,upload,802,-91.50740741,West Bengal,March,2019
JIO,4G,upload,877,-100,West Bengal,March,2019
JIO,4G,upload,4615,-107,West Bengal,March,2019
JIO,4G,upload,7333,-95,West Bengal,March,2019
JIO,4G,upload,41,-111,West Bengal,March,2019
JIO,4G,upload,4821,-107,West Bengal,March,2019
JIO,4G,upload,1362,-91.50740741,West Bengal,March,2019
JIO,4G,upload,2561,-93,West Bengal,March,2019
JIO,4G,upload,7711,-67,West Bengal,March,2019
JIO,4G,upload,4418,-58,West Bengal,March,2019
JIO,4G,upload,1127,-105,West Bengal,March,2019
JIO,4G,upload,4517,-90,West Bengal,March,2019
JIO,4G,upload,266,-87,West Bengal,March,2019
JIO,4G,upload,757,-91.50740741,West Bengal,March,2019
JIO,4G,upload,7049,-60,West Bengal,March,2019
JIO,4G,upload,1783,-92,West Bengal,March,2019
JIO,4G,upload,225,-112,West Bengal,March,2019
JIO,4G,upload,2206,-99,West Bengal,March,2019
JIO,4G,upload,706,-90,West Bengal,March,2019
JIO,4G,upload,2075,-86,West Bengal,March,2019
JIO,4G,upload,543,-90,West Bengal,March,2019
JIO,4G,upload,2923,-66,West Bengal,March,2019
JIO,4G,upload,89,-105,West Bengal,March,2019
JIO,4G,upload,425,-111,West Bengal,March,2019
JIO,4G,upload,5721,-80,West Bengal,March,2019
JIO,4G,upload,883,-111,West Bengal,March,2019
JIO,4G,upload,15779,-69,West Bengal,March,2019
JIO,4G,upload,13841,-77,West Bengal,March,2019
JIO,4G,upload,247,-91.50740741,West Bengal,March,2019
JIO,4G,upload,11402,-77,West Bengal,March,2019
JIO,4G,upload,8746,-69,West Bengal,March,2019
JIO,4G,upload,658,-106,West Bengal,March,2019
JIO,4G,upload,6091,-81,West Bengal,March,2019
JIO,4G,upload,128,-98,West Bengal,March,2019
JIO,4G,upload,399,-90,West Bengal,March,2019
JIO,4G,upload,3013,-93,West Bengal,March,2019
JIO,4G,upload,1081,-77,West Bengal,March,2019
JIO,4G,upload,520,-91.50740741,West Bengal,March,2019
JIO,4G,upload,2812,-109,West Bengal,March,2019
JIO,4G,upload,3642,-58,West Bengal,March,2019
JIO,4G,upload,870,-102,West Bengal,March,2019
JIO,4G,upload,8572,-61,West Bengal,March,2019
JIO,4G,upload,1238,-109,West Bengal,March,2019
JIO,4G,upload,13457,-73,West Bengal,March,2019
JIO,4G,upload,10,-87,West Bengal,March,2019
JIO,4G,upload,8453,-66,West Bengal,March,2019
JIO,4G,upload,319,-91.50740741,West Bengal,March,2019
JIO,4G,upload,13710,-91,West Bengal,March,2019
JIO,4G,upload,3533,-90,West Bengal,March,2019
JIO,4G,upload,2014,-98,West Bengal,March,2019
JIO,4G,upload,66,-102,West Bengal,March,2019
JIO,4G,upload,6167,-68,West Bengal,March,2019
JIO,4G,upload,475,-110,West Bengal,March,2019
JIO,4G,upload,10078,-94,West Bengal,March,2019
JIO,4G,upload,143,-83,West Bengal,March,2019
JIO,4G,upload,295,-91.50740741,West Bengal,March,2019
JIO,4G,upload,1172,-104,West Bengal,March,2019
JIO,4G,upload,31196,-65,West Bengal,March,2019
JIO,4G,upload,740,-91.50740741,West Bengal,March,2019
JIO,4G,upload,7756,-68,West Bengal,March,2019
JIO,4G,upload,404,-109,West Bengal,March,2019
JIO,4G,upload,2458,-85,West Bengal,March,2019
JIO,4G,upload,2138,-87,West Bengal,March,2019
JIO,4G,upload,445,-80,West Bengal,March,2019
JIO,4G,upload,238,-95,West Bengal,March,2019
JIO,4G,upload,837,-102,West Bengal,March,2019
JIO,4G,upload,206,-85,West Bengal,March,2019
JIO,4G,upload,3729,-105,West Bengal,March,2019
JIO,4G,upload,11726,-75,West Bengal,March,2019
JIO,4G,upload,409,-89,West Bengal,March,2019
JIO,4G,upload,1023,-103,West Bengal,March,2019
JIO,4G,upload,175,-91.50740741,West Bengal,March,2019
JIO,4G,upload,81,-78,West Bengal,March,2019
JIO,4G,upload,557,-99,West Bengal,March,2019
JIO,4G,upload,402,-91.50740741,West Bengal,March,2019
JIO,4G,upload,2280,-71,West Bengal,March,2019
JIO,4G,upload,4351,-56,West Bengal,March,2019
JIO,4G,upload,54,-91.50740741,West Bengal,March,2019
JIO,4G,upload,3991,-91.50740741,West Bengal,March,2019
JIO,4G,upload,366,-87,West Bengal,March,2019
JIO,4G,upload,9813,-66,West Bengal,March,2019
JIO,4G,upload,7,-104,West Bengal,March,2019
JIO,4G,upload,267,-111,West Bengal,March,2019
JIO,4G,upload,2727,-97,West Bengal,March,2019
JIO,4G,upload,270,-91.50740741,West Bengal,March,2019
JIO,4G,upload,603,-107,West Bengal,March,2019
JIO,4G,upload,134,-91.50740741,West Bengal,March,2019
JIO,4G,upload,171,-103,West Bengal,March,2019
JIO,4G,upload,9861,-68,West Bengal,March,2019
JIO,4G,upload,418,-102,West Bengal,March,2019
JIO,4G,upload,2676,-104,West Bengal,March,2019
JIO,4G,upload,103,-108,West Bengal,March,2019
JIO,4G,upload,886,-66,West Bengal,March,2019
JIO,4G,upload,6479,-94,West Bengal,March,2019
JIO,4G,upload,1023,-107,West Bengal,March,2019
JIO,4G,upload,800,-101,West Bengal,March,2019
JIO,4G,upload,3611,-60,West Bengal,March,2019
JIO,4G,upload,112,-105,West Bengal,March,2019
JIO,4G,upload,193,-104,West Bengal,March,2019
JIO,4G,upload,2866,-88,West Bengal,March,2019
JIO,4G,upload,729,-105,West Bengal,March,2019
JIO,4G,upload,13429,-81,West Bengal,March,2019
JIO,4G,upload,257,-105,West Bengal,March,2019
JIO,4G,upload,9483,-66,West Bengal,March,2019
JIO,4G,upload,16,-101,West Bengal,March,2019
JIO,4G,upload,5341,-71,West Bengal,March,2019
JIO,4G,upload,3838,-91.50740741,West Bengal,March,2019
JIO,4G,upload,2739,-86,West Bengal,March,2019
JIO,4G,upload,65,-109,West Bengal,March,2019
JIO,4G,upload,5191,-84,West Bengal,March,2019
JIO,4G,upload,4343,-92,West Bengal,March,2019
JIO,4G,upload,2280,-107,West Bengal,March,2019
JIO,4G,upload,452,-97,West Bengal,March,2019
JIO,4G,upload,82,-94,West Bengal,March,2019
JIO,4G,upload,5911,-95,West Bengal,March,2019
JIO,4G,upload,962,-103,West Bengal,March,2019
JIO,4G,upload,6521,-100,West Bengal,March,2019
JIO,4G,upload,974,-101,West Bengal,March,2019
JIO,4G,upload,566,-95,West Bengal,March,2019
JIO,4G,upload,6487,-84,West Bengal,March,2019
JIO,4G,upload,14844,-67,West Bengal,March,2019
JIO,4G,upload,8340,-69,West Bengal,March,2019
JIO,4G,upload,1079,-85,West Bengal,March,2019
JIO,4G,upload,473,-101,West Bengal,March,2019
JIO,4G,upload,1332,-81,West Bengal,March,2019
JIO,4G,upload,3150,-97,West Bengal,March,2019
JIO,4G,upload,997,-99,West Bengal,March,2019
JIO,4G,upload,2259,-98,West Bengal,March,2019
JIO,4G,upload,2882,-95,West Bengal,March,2019
JIO,4G,upload,1685,-89,West Bengal,March,2019
JIO,4G,upload,1328,-91.50740741,West Bengal,March,2019
JIO,4G,upload,1258,-103,West Bengal,March,2019
JIO,4G,upload,4256,-88,West Bengal,March,2019
JIO,4G,upload,281,-88,West Bengal,March,2019
JIO,4G,upload,1209,-92,West Bengal,March,2019
JIO,4G,upload,1410,-104,West Bengal,March,2019
JIO,4G,upload,226,-110,West Bengal,March,2019
JIO,4G,upload,3001,-91,West Bengal,March,2019
JIO,4G,upload,1768,-89,West Bengal,March,2019
JIO,4G,upload,2606,-91.50740741,West Bengal,March,2019
JIO,4G,upload,40,-111,West Bengal,March,2019
JIO,4G,upload,603,-105,West Bengal,March,2019
VODAFONE,4G,download,25388,-88,West Bengal,March,2019
VODAFONE,4G,download,6597,-103,West Bengal,March,2019
VODAFONE,4G,download,30639,-108,West Bengal,March,2019
VODAFONE,4G,download,12507,-88,West Bengal,March,2019
VODAFONE,4G,download,10187,-90,West Bengal,March,2019
VODAFONE,4G,download,13206,-84,West Bengal,March,2019
VODAFONE,4G,download,38679,-98,West Bengal,March,2019
VODAFONE,4G,download,28811,-93.74193548,West Bengal,March,2019
VODAFONE,4G,download,22823,-86,West Bengal,March,2019
VODAFONE,4G,download,10565,-86,West Bengal,March,2019
VODAFONE,4G,download,3276,-108,West Bengal,March,2019
VODAFONE,4G,download,30417,-90,West Bengal,March,2019
VODAFONE,4G,download,269,-87,West Bengal,March,2019
VODAFONE,4G,download,677,-107,West Bengal,March,2019
VODAFONE,4G,download,171,-74,West Bengal,March,2019
VODAFONE,4G,download,24173,-101,West Bengal,March,2019
VODAFONE,4G,download,19849,-98,West Bengal,March,2019
VODAFONE,4G,download,1991,-80,West Bengal,March,2019
VODAFONE,4G,download,29824,-93.74193548,West Bengal,March,2019
VODAFONE,4G,download,12344,-110,West Bengal,March,2019
VODAFONE,4G,download,75510,-100,West Bengal,March,2019
VODAFONE,4G,download,43365,-99,West Bengal,March,2019
VODAFONE,4G,download,32586,-81,West Bengal,March,2019
VODAFONE,4G,download,293,-94,West Bengal,March,2019
VODAFONE,4G,download,34868,-84,West Bengal,March,2019
VODAFONE,4G,download,16968,-88,West Bengal,March,2019
VODAFONE,4G,download,2309,-109,West Bengal,March,2019
VODAFONE,4G,download,202,-80,West Bengal,March,2019
VODAFONE,4G,download,6014,-106,West Bengal,March,2019
VODAFONE,4G,download,3859,-103,West Bengal,March,2019
VODAFONE,4G,download,224,-93,West Bengal,March,2019
VODAFONE,4G,download,89,-108,West Bengal,March,2019
VODAFONE,4G,download,7485,-98,West Bengal,March,2019
VODAFONE,4G,download,8931,-110,West Bengal,March,2019
VODAFONE,4G,download,40221,-72,West Bengal,March,2019
VODAFONE,4G,download,2812,-93.74193548,West Bengal,March,2019
VODAFONE,4G,download,2370,-103,West Bengal,March,2019
VODAFONE,4G,download,13998,-104,West Bengal,March,2019
VODAFONE,4G,download,10292,-103,West Bengal,March,2019
VODAFONE,4G,download,11,-87,West Bengal,March,2019
VODAFONE,4G,download,395,-90,West Bengal,March,2019
VODAFONE,4G,download,33505,-86,West Bengal,March,2019
VODAFONE,4G,download,25426,-99,West Bengal,March,2019
VODAFONE,4G,download,684,-107,West Bengal,March,2019
VODAFONE,4G,download,18,-87,West Bengal,March,2019
VODAFONE,4G,download,130,-99,West Bengal,March,2019
VODAFONE,4G,download,5104,-91,West Bengal,March,2019
VODAFONE,4G,download,22139,-71,West Bengal,March,2019
VODAFONE,4G,download,3087,-94,West Bengal,March,2019
VODAFONE,4G,download,764,-106,West Bengal,March,2019
VODAFONE,4G,download,158,-88,West Bengal,March,2019
VODAFONE,4G,download,153,-93.74193548,West Bengal,March,2019
VODAFONE,4G,download,6442,-93.74193548,West Bengal,March,2019
VODAFONE,4G,download,397,-85,West Bengal,March,2019
VODAFONE,4G,download,5346,-91,West Bengal,March,2019
VODAFONE,4G,download,30660,-91,West Bengal,March,2019
VODAFONE,4G,download,16345,-102,West Bengal,March,2019
VODAFONE,4G,download,16300,-96,West Bengal,March,2019
VODAFONE,4G,download,6234,-88,West Bengal,March,2019
VODAFONE,4G,download,16920,-97,West Bengal,March,2019
VODAFONE,4G,download,60817,-93.74193548,West Bengal,March,2019
VODAFONE,4G,download,10900,-97,West Bengal,March,2019
VODAFONE,4G,download,77,-82,West Bengal,March,2019
VODAFONE,4G,download,14,-80,West Bengal,March,2019
VODAFONE,4G,download,302,-86,West Bengal,March,2019
VODAFONE,4G,download,17593,-102,West Bengal,March,2019
VODAFONE,4G,download,170,-99,West Bengal,March,2019
VODAFONE,4G,download,29900,-90,West Bengal,March,2019
VODAFONE,4G,upload,324,-111,West Bengal,March,2019
VODAFONE,4G,upload,10000,-95.65517241,West Bengal,March,2019
VODAFONE,4G,upload,663,-95.65517241,West Bengal,March,2019
VODAFONE,4G,upload,3190,-104,West Bengal,March,2019
VODAFONE,4G,upload,565,-102,West Bengal,March,2019
VODAFONE,4G,upload,1024,-95.65517241,West Bengal,March,2019
VODAFONE,4G,upload,26812,-62,West Bengal,March,2019
VODAFONE,4G,upload,1618,-93,West Bengal,March,2019
VODAFONE,4G,upload,8475,-93,West Bengal,March,2019
VODAFONE,4G,upload,4528,-96,West Bengal,March,2019
VODAFONE,4G,upload,1062,-96,West Bengal,March,2019
VODAFONE,4G,upload,10743,-106,West Bengal,March,2019
VODAFONE,4G,upload,11775,-93,West Bengal,March,2019
VODAFONE,4G,upload,14075,-86,West Bengal,March,2019
VODAFONE,4G,upload,13822,-88,West Bengal,March,2019
VODAFONE,4G,upload,18532,-92,West Bengal,March,2019
VODAFONE,4G,upload,34051,-84,West Bengal,March,2019
VODAFONE,4G,upload,16237,-74,West Bengal,March,2019
VODAFONE,4G,upload,1807,-94,West Bengal,March,2019
VODAFONE,4G,upload,11108,-91,West Bengal,March,2019
VODAFONE,4G,upload,10113,-97,West Bengal,March,2019
VODAFONE,4G,upload,83,-95.65517241,West Bengal,March,2019
VODAFONE,4G,upload,22348,-92,West Bengal,March,2019
VODAFONE,4G,upload,901,-110,West Bengal,March,2019
VODAFONE,4G,upload,26210,-86,West Bengal,March,2019
VODAFONE,4G,upload,3661,-103,West Bengal,March,2019
VODAFONE,4G,upload,13982,-79,West Bengal,March,2019
VODAFONE,4G,upload,14974,-89,West Bengal,March,2019
VODAFONE,4G,upload,2376,-106,West Bengal,March,2019
VODAFONE,4G,upload,9835,-100,West Bengal,March,2019
VODAFONE,4G,upload,501,-95.65517241,West Bengal,March,2019
VODAFONE,4G,upload,6331,-97,West Bengal,March,2019
VODAFONE,4G,upload,879,-95.65517241,West Bengal,March,2019
VODAFONE,4G,upload,3587,-102,West Bengal,March,2019
VODAFONE,4G,upload,2152,-107,West Bengal,March,2019
VODAFONE,4G,upload,777,-97,West Bengal,March,2019
VODAFONE,4G,upload,8142,-97,West Bengal,March,2019
VODAFONE,4G,upload,2297,-101,West Bengal,March,2019
VODAFONE,4G,upload,1376,-106,West Bengal,March,2019
VODAFONE,4G,upload,6743,-104,West Bengal,March,2019
VODAFONE,4G,upload,36884,-95.65517241,West Bengal,March,2019
VODAFONE,4G,upload,15867,-95,West Bengal,March,2019
VODAFONE,4G,upload,9677,-100,West Bengal,March,2019
VODAFONE,4G,upload,10610,-90,West Bengal,March,2019
